pair_id	trait_1	trait_2	annotation	annotation_prop	covariance	covariance_se	covariance_z	covariance_p_two_sided	tau	tau_se	h2_trait_1	h2_trait_2	correlation_descriptive	estimable_positive_h2	covariance_enrichment
discovery	IBD_deLange2017	DEP_FinnGen_R12	Repressed_Hoffman.flanking.500	0.25843749512469	-0.00800873424028242	0.00590563802913091	-1.35611668049709	0.175062046379365	-0.0130820633422554	0.00784170924322613	0.0672958660762419	0.00669131513770481	-0.377410472528043	TRUE	-2.74764649822812
discovery	IBD_deLange2017	DEP_FinnGen_R12	SuperEnhancer_Hnisz	0.167206746204891	0.00470035492120419	0.00177107320840257	2.65395857094111	0.00795535935274883	0.00434266116095936	0.00262043212427059	0.187409356318627	0.00575030724537426	0.143182352262406	TRUE	2.49246664268663
discovery	IBD_deLange2017	DEP_FinnGen_R12	SuperEnhancer_Hnisz.flanking.500	0.00317337618406085	0.000991940898271121	0.00109098520411993	0.909215720364688	0.363236267694999	0.000908083712841761	0.0011001522988547	0.0100774668123057	0.000163748814746269	0.772184404256102	TRUE	27.7151183018102
discovery	IBD_deLange2017	DEP_FinnGen_R12	TFBS_ENCODE	0.130971510741451	-0.00423861447802624	0.00651136128386953	-0.650956734427635	0.515074416274149	-0.00366903386320545	0.00871723890346507	0.204752605618026	0.0109004518538937	-0.0897195213844503	TRUE	-2.8694560555453
discovery	IBD_deLange2017	DEP_FinnGen_R12	TFBS_ENCODE.flanking.500	0.210069887416189	0.00526151201420418	0.00768086511377404	0.685015546591067	0.493334110678972	-0.00167993677350203	0.00951265189961941	0.0265206286695044	-0.000971963051203292	NA	FALSE	2.22074790805636
discovery	IBD_deLange2017	DEP_FinnGen_R12	Transcr_Hoffman	0.345192604324092	-0.000621495235076728	0.00460900958867805	-0.13484355437303	0.892735568881392	-0.000293878084354596	0.00649098694025655	0.137623712443732	0.0126739205636729	-0.0148811220443753	TRUE	-0.159635258107678
discovery	IBD_deLange2017	DEP_FinnGen_R12	Transcr_Hoffman.flanking.500	0.416710575913174	0.00935555709294237	0.00645896420096063	1.4484608989706	0.147488193779718	-5.63294287328842e-05	0.0112116316944361	0.0833126369538852	0.0149809307466096	0.264816361934598	TRUE	1.99061663306618
discovery	IBD_deLange2017	DEP_FinnGen_R12	TSS_Hoffman	0.0178069398920579	-0.00140741441267533	0.00218794266408042	-0.64325927538273	0.520055876706714	0.000258717234822347	0.00263517464861584	0.0634813940732718	0.0022917918516806	-0.116683965694754	TRUE	-7.00785648631633
discovery	IBD_deLange2017	DEP_FinnGen_R12	TSS_Hoffman.flanking.500	0.0165316845264486	0.00184926190255713	0.00248526290560036	0.744091057082914	0.456821389227973	0.00284520300606853	0.00283148469491495	0.0422868789363541	0.000834767753287758	0.311252446975566	TRUE	9.91822169538918
discovery	IBD_deLange2017	DEP_FinnGen_R12	UTR_3_UCSC	0.0111681302243406	0.000407469773177634	0.00122818901016158	0.331764711950995	0.740066932258684	-0.000729924240811139	0.00184940227235363	0.0105294843395047	0.00146639578444603	0.103697012434185	TRUE	3.23494890982057
discovery	IBD_deLange2017	DEP_FinnGen_R12	UTR_3_UCSC.flanking.500	0.0152752174535187	0.00425933784756933	0.00146425317565683	2.90888073072382	0.00362725211196333	0.0048235519857605	0.00158771278841119	0.0316035405741709	0.000809146650135738	0.842287972564175	TRUE	24.7233425313526
discovery	IBD_deLange2017	DEP_FinnGen_R12	UTR_5_UCSC	0.00546017980731599	0.000229301115795465	0.00101674465359869	0.225524781452128	0.821571049072553	0.000395443732152995	0.00104199242470634	0.0145266903306218	0.000718684286661766	0.0709665599997936	TRUE	3.72350311458021
discovery	IBD_deLange2017	DEP_FinnGen_R12	UTR_5_UCSC.flanking.500	0.021387283915762	-0.00103083905702338	0.00150545654852603	-0.684735177533127	0.493511046719477	-0.000474229634496926	0.00159377831227143	0.0198056506717389	0.000321667541230062	-0.408406539880018	TRUE	-4.27353955664301
discovery	IBD_deLange2017	DEP_FinnGen_R12	WeakEnhancer_Hoffman	0.0209056661632411	-0.00315361368966711	0.00304867500019164	-1.0344210811152	0.300939353308543	-0.00258442523265308	0.0030403107862639	0.0471648241449136	0.00234696640095736	-0.29974085810612	TRUE	-13.3750981956009
discovery	IBD_deLange2017	DEP_FinnGen_R12	WeakEnhancer_Hoffman.flanking.500	0.0678186909626131	0.00677352944816654	0.00399057035464729	1.69738379384248	0.0896241244563792	0.0070423821145696	0.00453718648086994	0.0377089331689038	0.00338574951345518	0.599467286142121	TRUE	8.85560258649868
discovery	IBD_deLange2017	DEP_FinnGen_R12	GERP.RSsup4	0.0081499252074974	0.00399658458051206	0.00224965697702691	1.77653065392834	0.075645494051077	0.00323675825605378	0.00264722451704016	0.0167023743650227	0.00433292394094752	0.469796058511966	TRUE	43.4798345877739
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin1	0.102357276496064	0.000569012536540461	0.00113903332980053	0.499557406840859	0.617386755337545	0.000258531577981714	0.00133543277024114	0.0124826597926068	0.000584329417736187	0.210687801917774	TRUE	0.49289636022174
