qtl_key	locus	gene_symbol	gene_id	dataset_label	qtl_type	gwas_trait	p12	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	status	message
block154__QTD000356__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	GTEx_blood_eQTL	eQTL	deLange_IBD	1e-05	1959	5.79499914820926e-21	1.27755297018137e-05	4.53595437524243e-16	0.99998668392495	5.40545350347527e-07	ok	
block154__QTD000356__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	GTEx_blood_eQTL	eQTL	deLange_IBD	1e-06	1959	5.79500196742449e-21	1.27755359169946e-05	4.53595658194364e-16	0.999987170409523	5.40545613318004e-08	ok	
block154__QTD000356__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	GTEx_blood_eQTL	eQTL	FinnGen_IBD	1e-05	1959	7.03881664885534e-18	1.27755299672055e-05	5.50953509367999e-13	0.99998670471892	5.19750562111131e-07	ok	
block154__QTD000356__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	GTEx_blood_eQTL	eQTL	FinnGen_IBD	1e-06	1959	7.03881994144288e-18	1.27755359432883e-05	5.50953767090675e-13	0.999987172488424	5.19750805237827e-08	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	Howard_DEP	1e-05	1959	0.00272345841471208	5.16002229082997e-05	0.968459413227585	0.018338566851228	0.010426961283567	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	Howard_DEP	1e-06	1959	0.00274925818247657	5.20890402739105e-05	0.9776337879181	0.0185122910995364	0.00105257375961232	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	FinnGen_DEP	1e-05	1959	0.00245395769183683	0.000198993352303865	0.872625193571337	0.070707846781096	0.0540140086034265	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	FinnGen_DEP	1e-06	1959	0.00257934644899535	0.000209161224884225	0.917213325164277	0.0743207733848146	0.00567739377702835	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	deLange_IBD	1e-05	1959	2.00499438364942e-20	4.42016722439006e-05	7.12974236663349e-18	0.0147328527679375	0.985222945559822	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	deLange_IBD	1e-06	1959	1.76964333989007e-19	0.000390131740698679	6.29283612818894e-17	0.130034752171756	0.869575116087543	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	FinnGen_IBD	1e-05	1959	7.07098837162244e-17	0.00012833921999391	2.51443723624636e-14	0.0446821240414561	0.955189536738524	ok	
block154__QTD000356__ENSG00000170128__ENSG00000170128	block154	GPR25	ENSG00000170128	GTEx_blood_eQTL	eQTL	FinnGen_IBD	1e-06	1959	5.03884967674396e-16	0.000914556782153928	1.79181050642088e-13	0.318408819884489	0.680676623333179	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP	1e-05	1891	7.32141981500715e-32	1.31188316881534e-33	0.979111219540241	0.0175407836302114	0.00334799682954102	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP	1e-06	1891	7.34354737099127e-32	1.31584807849079e-33	0.982070391240877	0.0175937972097616	0.000335811549356413	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP	1e-05	1891	6.89012968890809e-32	5.36479436077497e-33	0.921433745496893	0.0717378670662268	0.0068283874368863	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP	1e-06	1891	6.93273515035162e-32	5.39796783494897e-33	0.927131477134621	0.0721814617541834	0.000687061111202726	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-05	1891	3.19154252751188e-47	7.47761813866759e-32	4.26812718746363e-16	1	8.64055373811427e-17	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-06	1891	3.19154252751188e-47	7.47761813866759e-32	4.26812718746363e-16	1	8.64055373811423e-18	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	1891	4.05565574827972e-44	7.47761813865771e-32	5.42372674435917e-13	0.999999999998678	7.83060257992763e-13	ok	
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	1891	4.05565574828255e-44	7.47761813866302e-32	5.42372674436295e-13	0.999999999999375	7.83060257993304e-14	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP	1e-05	1891	1.10411265652384e-15	1.97839605864509e-17	0.979833222240863	0.0175544564574763	0.00261232130165883	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP	1e-06	1891	1.10671464133301e-15	1.98305840578938e-17	0.982142326429396	0.0175958258130088	0.000261847757593341	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP	1e-05	1891	1.04174500421148e-15	8.11123734427842e-17	0.924485701887993	0.0719787914456115	0.00353550666639162	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP	1e-06	1891	1.04507037215232e-15	8.13712933177645e-17	0.927436764866354	0.0722085558932698	0.000354679240376067	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-05	1891	4.80948506374868e-31	1.12683733462186e-15	4.2681271874637e-16	1	5.0011288974382e-16	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-06	1891	4.80948506374868e-31	1.12683733462186e-15	4.2681271874637e-16	1	5.00112889743822e-17	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	1891	6.11165778833484e-28	1.12683733462107e-15	5.4237267443626e-13	0.999999999999311	1.44157072376901e-13	ok	
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	1891	6.11165778833562e-28	1.12683733462122e-15	5.42372674436329e-13	0.999999999999439	1.4415707237692e-14	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP	1e-05	1884	8.36430295764335e-59	1.49803605889383e-60	0.979129239085624	0.0175327425599699	0.00333801835441582	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP	1e-06	1884	8.3895068527162e-59	1.50255004455826e-60	0.982079618899655	0.0175855734301641	0.000334807670174999	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP	1e-05	1884	7.872552097827e-59	6.11747199632636e-60	0.921564652098527	0.071604584212823	0.00683076368865211	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP	1e-06	1884	7.92124946270575e-59	6.15531293560994e-60	0.927265188540196	0.0720475097750896	0.000687301684717223	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-05	1884	3.6460875063889e-74	8.54259338170182e-59	4.26812718746382e-16	1	8.70933112326044e-17	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-06	1884	3.6460875063889e-74	8.54259338170182e-59	4.26812718746382e-16	1	8.70933112326052e-18	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	1884	4.63326921905251e-71	8.54259338169041e-59	5.42372674435971e-13	0.999999999998664	8.01238395324771e-13	ok	
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	1884	4.6332692190558e-71	8.54259338169648e-59	5.42372674436356e-13	0.999999999999375	8.01238395325348e-14	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP	1e-05	1884	6.96770175494422e-05	1.2479065535265e-06	0.979450493057322	0.0175388945087327	0.00293968750984196	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP	1e-06	1884	6.98618523627669e-05	1.2512169216074e-06	0.982048717772044	0.0175854205858591	0.000294748572812433	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP	1e-05	1884	6.55840208065708e-05	5.09629413314937e-06	0.921915199227577	0.0716322728628533	0.00638184759462944	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP	1e-06	1884	6.59628894029346e-05	5.12573462461571e-06	0.927240958661084	0.0720460812622185	0.000641871452670604	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-05	1884	3.03606361006391e-20	7.11333912208944e-05	4.26779748102793e-16	0.999922745375782	6.12123299956054e-06	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-06	1884	3.03608033616352e-20	7.11337831047084e-05	4.26782099292193e-16	0.99992825409022	6.12126672229039e-07	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	1884	3.85808009160457e-17	7.11333788268681e-05	5.42330682465754e-13	0.999922570978436	6.29564219331214e-06	ok	
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	1884	3.85810195191106e-17	7.11337818764228e-05	5.42333755371099e-13	0.999928236649793	6.29567786511384e-07	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-05	1401	0.000500921373781296	0.232565949918874	0.00160671352625395	0.745939713945763	0.0193867012353277	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-06	1401	0.000509816670916763	0.23669582605593	0.001635245337783	0.759186015157877	0.00197309677749306	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-05	1401	0.000405443909976049	0.0437549964876371	0.00130046799436477	0.139529859998455	0.815009231609567	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-06	1401	0.00152141294768233	0.164188970518803	0.0048799569952596	0.523580525854963	0.305829133683292	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-05	1401	5.23555215437018e-32	0.0117979467145167	1.67931194477385e-31	0.0368907964279181	0.951311256857564	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-06	1401	3.64035386558769e-31	0.0820328012439696	1.16764947601223e-30	0.256506953653173	0.66146024510286	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-05	1401	6.68453858949068e-33	0.0120706349651974	2.14407672154758e-32	0.0377665969554219	0.950162768079377	ok	
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-06	1401	4.6146887625739e-32	0.0833299453437251	1.48016899305174e-31	0.26072269347782	0.65594736117846	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-05	1362	8.64671776277797e-06	0.00401283278581283	0.000194708738035807	0.0894555441920367	0.906328267566352	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-06	1362	4.69153763790007e-05	0.0217728351563448	0.00105645101179934	0.485368048327438	0.491755750128038	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-05	1362	0.000318676106426986	0.0341557601318621	0.00717602033822231	0.76893768751086	0.189411855912629	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-06	1362	0.00038416496563231	0.0411748673733987	0.00865071321951009	0.926956600568604	0.0228336538728545	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-05	1362	1.88142231996221e-31	0.0423965221316506	4.23662915435036e-30	0.954691522144646	0.00291195572370816	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-06	1362	1.88636603289206e-31	0.0425079252081522	4.24776151847036e-30	0.957200114060432	0.00029196073142148	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-05	1362	2.34785334719995e-32	0.0423964651059434	5.28694904665857e-31	0.954690236684432	0.00291329820961785	ok	
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-06	1362	2.35402552771974e-32	0.0425079195272116	5.30084770176572e-31	0.957199984786171	0.000292095686618562	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	Howard_DEP	1e-05	1403	2.08613968438801e-07	9.68545354656682e-05	0.00214877454886297	0.997625112961373	0.000129049340330646	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	Howard_DEP	1e-06	1403	2.0863820059874e-07	9.68657858848603e-05	0.00214902414599652	0.997740994996874	1.29064330430678e-05	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_DEP	1e-05	1403	5.40576921536206e-08	5.83390210703054e-06	0.000556807360213013	0.0591503218194104	0.940286982860576	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_DEP	1e-06	1403	3.51613691859858e-07	3.79461234114971e-05	0.00362170643583655	0.384738271299445	0.611601724527616	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	deLange_IBD	1e-05	1403	1.05832332634444e-35	2.38485681028305e-06	1.09009873362534e-31	0.0235881950259275	0.976409420117269	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	deLange_IBD	1e-06	1403	8.72977019347947e-35	1.96719200832862e-05	8.99187535214075e-31	0.19457146670535	0.805408861374574	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_IBD	1e-05	1403	1.39281908164141e-36	2.51508918408921e-06	1.43463748674133e-32	0.0249309630087949	0.975066521902025	ok	
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_IBD	1e-06	1403	1.13755112671246e-35	2.05413795147846e-05	1.17170529250883e-31	0.203617579874476	0.796361878746009	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1753	6.13177283402289e-08	2.84799314300504e-05	0.00214826277924888	0.997792586678482	3.06092931093056e-05	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1753	6.13194175898526e-08	2.84807160271768e-05	0.00214832196200384	0.997820074988913	3.06101363684782e-06	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1753	2.59210755263492e-07	2.82662448988433e-05	0.00908143260663186	0.990305538521686	0.000584503416028536	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1753	2.59347185647845e-07	2.82811222701617e-05	0.00908621243661902	0.990826765988157	5.84811057683388e-05	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1753	1.2663390177982e-34	2.85360546776825e-05	4.43661083259935e-30	0.99975867897517	0.000212784970151724	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1753	1.26658157636884e-34	2.85415205636238e-05	4.43746063503528e-30	0.999950175906676	2.1282572765622e-05	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1753	1.58030445134547e-35	2.85364171523485e-05	5.53658676634221e-31	0.999771390964784	0.000200072618060602	ok	
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1753	1.58058906067777e-35	2.85415564978873e-05	5.53758389335875e-31	0.999951447578427	2.00108650696078e-05	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1539	5.44491027491504e-08	2.52803992771246e-05	0.00203091844460395	0.942888475228956	0.0550552714780604	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1539	5.72876933057188e-08	2.65983402353977e-05	0.00213679614739315	0.992044001886809	0.00579254633786857	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1539	2.03902466212754e-07	2.20088618197063e-05	0.00760543808112937	0.820745544600598	0.171626804553986	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1539	2.41151761887545e-07	2.60294831325081e-05	0.00899481417393596	0.970680923178588	0.0202979920125823	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1539	1.18671965336796e-34	2.67418885777277e-05	4.42639219180997e-30	0.99745367370243	0.00251958440898974	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1539	1.1894168058037e-34	2.68026670014345e-05	4.43645240649317e-30	0.999720666246056	0.000252531086949492	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1539	1.48068986155323e-35	2.67376223148403e-05	5.52288320419279e-31	0.997294385396699	0.00267887698098104	ok	
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1539	1.48426841679906e-35	2.68022422336228e-05	5.53623099779606e-31	0.999704662624337	0.000268535133426873	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1927	5.21541276400086e-12	2.42232219487183e-09	0.00198087679478113	0.919949172847705	0.0780699479299763	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1927	5.60955678984496e-12	2.60538418152193e-09	0.00213057745893283	0.989472427662917	0.00839699226715644	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1927	2.2397928406227e-11	2.4706416069589e-09	0.00850700388228307	0.938326372814015	0.0531666208106634	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1927	2.35235282627753e-11	2.59480281454639e-09	0.00893452031040468	0.985481628044731	0.00558384902653851	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1927	1.16838851602121e-38	2.63288093546453e-09	4.43768078080115e-30	0.999999997024332	3.42783014646615e-10	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1927	1.16838851638166e-38	2.63288093627678e-09	4.43768078217019e-30	0.999999997332836	3.42783014752363e-11	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1927	1.45805040624159e-39	2.63288093545749e-09	5.53785164480354e-31	0.999999997021675	3.45448620496362e-10	ok	
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1927	1.4580504066949e-39	2.63288093627607e-09	5.53785164652529e-31	0.99999999733258	3.45448620603762e-11	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1495	2.83641822553954e-15	1.3163957772029e-12	0.000236134630658908	0.10870019048215	0.891063674885871	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1495	1.43222564198799e-14	6.647030293835e-12	0.00119234205289567	0.548872513565591	0.449935144374852	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1495	9.5442094264535e-14	1.02313312157777e-11	0.00794564901450022	0.851628045647379	0.140426305327792	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1495	1.09249439955395e-13	1.17114698072716e-11	0.00909512423847604	0.974830736419164	0.01607413933054	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1495	5.33048399028714e-41	1.20118688966737e-11	4.43768079384787e-30	0.999999999964629	2.33661346741013e-11	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1495	5.33048399039917e-41	1.20118688969262e-11	4.43768079394107e-30	0.999999999985647	2.33661346745923e-12	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1495	6.65199481247184e-42	1.20118688966761e-11	5.53785166110055e-31	0.999999999964828	2.31632934604216e-11	ok	
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1495	6.65199481261052e-42	1.20118688969265e-11	5.53785166121608e-31	0.999999999985675	2.31632934609044e-12	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1931	0.000545293865467977	0.253268306326279	0.00156883707787134	0.728649316248044	0.0159682464823381	ok	
